"ROWID","CREATORID","CREATEDTIME","MODIFIEDTIME","fir_number","crime_type_rowid","crime_category_rowid","act_rowid","section_rowid","unit_rowid","district_rowid","state_rowid","occurrence_datetime","complaint_datetime","latitude","longitude","place_of_occurrence","complaint_mode","case_priority","case_status","investigation_officer_rowid","created_by_rowid","ai_risk_score","ai_summary","is_sensitive"
"49093000000157581","49093000000013007","2026-06-28 13:23:29:081","2026-06-28 13:23:29:081","FIR-2026-00324","49093000000153095","49093000000157228","49093000000157250","49093000000155090","49093000000153059","49093000000155011","1","2025-06-07 17:05:10","2025-06-07 17:54:10","12.5708","74.9238","H.No. 32, Kar Zila, Ratlam 472173","Emergency 112","Critical","Open","49093000000157184","49093000000157087","48.04","Dicta eos quos odit debitis minima suscipit nam repudiandae ipsa maxime alias accusantium labore officia corporis.","false"
"49093000000157582","49093000000013007","2026-06-28 13:23:29:081","2026-06-28 13:23:29:081","FIR-2026-00325","49093000000153094","49093000000157232","49093000000157248","49093000000155090","49093000000153065","49093000000155020","1","2024-11-14 00:07:00","2024-11-14 02:14:00","17.6673","76.0284","521, Panchal Chowk, Parbhani 664700","Emergency 112","Critical","Closed","49093000000157054","49093000000157101","95.86","Sequi aliquam sunt quasi nostrum necessitatibus sequi quod.","false"
"49093000000157583","49093000000013007","2026-06-28 13:23:29:081","2026-06-28 13:23:29:081","FIR-2026-00326","49093000000153087","49093000000157231","49093000000157249","49093000000155091","49093000000153073","49093000000155028","1","2026-04-05 12:37:49","2026-04-05 18:57:49","17.1196","78.0553","42/42, Nagarajan Chowk, Hapur 465830","Emergency 112","Medium","Open","49093000000157172","49093000000157203","44.09","Explicabo hic expedita velit excepturi sapiente sequi ab et soluta repellat maiores.","false"
"49093000000157584","49093000000013007","2026-06-28 13:23:29:081","2026-06-28 13:23:29:081","FIR-2026-00327","49093000000153088","49093000000157231","49093000000157250","49093000000155086","49093000000153028","49093000000155033","1","2025-11-19 19:04:22","2025-11-19 21:02:22","14.2665","78.0368","830, Bansal Street, Warangal-879764","Emergency 112","High","Under Investigation","49093000000157052","49093000000157089","97.93","Dolorem voluptatum occaecati atque excepturi pariatur eaque.","false"
"49093000000157585","49093000000013007","2026-06-28 13:23:29:081","2026-06-28 13:23:29:081","FIR-2026-00328","49093000000153093","49093000000157231","49093000000157242","49093000000155084","49093000000153018","49093000000155020","1","2026-06-27 02:42:14","2026-06-27 13:12:14","12.4864","76.3871","69/94, Reddy Ganj, Korba-980667","Emergency 112","Medium","Closed","49093000000157131","49093000000157053","91.19","Commodi eveniet ab libero quae molestias nam nihil delectus labore aliquam sapiente eveniet veniam sequi quaerat.","false"
"49093000000157586","49093000000013007","2026-06-28 13:23:29:081","2026-06-28 13:23:29:081","FIR-2026-00329","49093000000153088","49093000000157228","49093000000157250","49093000000155088","49093000000153025","49093000000155027","1","2025-12-01 17:46:30","2025-12-02 04:42:30","16.504","78.3477","54/586, Subramaniam Street, Bijapur 527532","Walk-in","Critical","Under Investigation","49093000000157112","49093000000157160","75.71","Consequuntur autem vel soluta vero eligendi optio.","true"
"49093000000157587","49093000000013007","2026-06-28 13:23:29:081","2026-06-28 13:23:29:081","FIR-2026-00330","49093000000153087","49093000000157231","49093000000157245","49093000000155093","49093000000153062","49093000000155008","1","2026-01-19 20:38:42","2026-01-20 00:14:42","12.4651","75.0872","23/041, Singh Chowk, Ambarnath-897080","Emergency 112","Low","Closed","49093000000157094","49093000000157159","69.83","Facilis quis sunt in veritatis id sed.","false"
"49093000000157588","49093000000013007","2026-06-28 13:23:29:081","2026-06-28 13:23:29:081","FIR-2026-00331","49093000000153089","49093000000157230","49093000000157250","49093000000155085","49093000000153060","49093000000155016","1","2026-02-14 22:27:28","2026-02-15 00:11:28","14.8322","78.0889","65/89, Ravel Zila, Kollam 679159","Emergency 112","Medium","Open","49093000000157209","49093000000157165","76.36","Similique sint quod optio praesentium quia et dicta iste voluptas eligendi provident reiciendis dignissimos sed.","true"
"49093000000157589","49093000000013007","2026-06-28 13:23:29:081","2026-06-28 13:23:29:081","FIR-2026-00332","49093000000153095","49093000000157226","49093000000157245","49093000000155092","49093000000153052","49093000000155025","1","2025-06-25 14:59:29","2025-06-25 19:44:29","16.9133","74.2332","62, Pingle Marg, Haridwar-132711","Online","Critical","Closed","49093000000157208","49093000000157201","25.04","Dolorum esse consequuntur quis cumque tempora voluptatibus culpa.","true"
"49093000000157590","49093000000013007","2026-06-28 13:23:29:082","2026-06-28 13:23:29:082","FIR-2026-00333","49093000000153095","49093000000157225","49093000000157244","49093000000155093","49093000000153050","49093000000155006","1","2026-05-03 04:11:17","2026-05-03 06:01:17","17.1906","76.7688","H.No. 27, Salvi Marg, Mathura-760105","Online","Low","Open","49093000000157162","49093000000157150","26.88","Est error eaque eveniet sint quia enim tempora neque blanditiis iure architecto ipsam quas unde.","false"
"49093000000157591","49093000000013007","2026-06-28 13:23:29:082","2026-06-28 13:23:29:082","FIR-2026-00334","49093000000153090","49093000000157224","49093000000157243","49093000000155084","49093000000153052","49093000000155017","1","2026-01-18 06:11:41","2026-01-18 10:06:41","14.7409","75.2608","09/653, Gulati Path, Vijayanagaram-446444","Phone","Medium","Open","49093000000157113","49093000000157131","34.92","Reiciendis quod deleniti alias voluptatibus dicta quam.","false"
"49093000000157592","49093000000013007","2026-06-28 13:23:29:082","2026-06-28 13:23:29:082","FIR-2026-00335","49093000000153091","49093000000157230","49093000000157246","49093000000155091","49093000000153062","49093000000155013","1","2025-08-13 23:50:22","2025-08-14 02:26:22","17.148","76.4673","H.No. 611, Shroff Path, Naihati 672159","Emergency 112","Critical","Closed","49093000000157154","49093000000157043","10.46","Alias aliquid ex quaerat delectus ipsam et doloribus accusantium.","false"
"49093000000157593","49093000000013007","2026-06-28 13:23:29:082","2026-06-28 13:23:29:082","FIR-2026-00336","49093000000153095","49093000000157229","49093000000157247","49093000000155090","49093000000153042","49093000000155006","1","2026-03-04 05:52:43","2026-03-04 07:45:43","14.5517","76.463","H.No. 09, Kota Path, Bharatpur 025653","Walk-in","Low","Under Investigation","49093000000157081","49093000000157160","20.35","Magnam doloremque similique quidem nisi eos qui nobis dolorem modi.","false"
"49093000000157594","49093000000013007","2026-06-28 13:23:29:082","2026-06-28 13:23:29:082","FIR-2026-00337","49093000000153095","49093000000157230","49093000000157243","49093000000155084","49093000000153072","49093000000155018","1","2026-03-26 15:54:10","2026-03-26 19:38:10","14.5066","74.7094","67/830, De Road, Chandigarh 231994","Emergency 112","High","Open","49093000000157045","49093000000157171","65.09","Pariatur quam expedita qui distinctio illo eveniet in.","true"
"49093000000157595","49093000000013007","2026-06-28 13:23:29:082","2026-06-28 13:23:29:082","FIR-2026-00338","49093000000153088","49093000000157231","49093000000157249","49093000000155084","49093000000153021","49093000000155023","1","2025-01-24 18:49:21","2025-01-25 04:43:21","16.5644","75.8637","H.No. 307, Dey Path, Srikakulam-956569","Online","Low","Open","49093000000157198","49093000000157157","14.88","Dolor esse voluptas porro nam quis perferendis sapiente praesentium.","true"
"49093000000157596","49093000000013007","2026-06-28 13:23:29:082","2026-06-28 13:23:29:082","FIR-2026-00339","49093000000153091","49093000000157227","49093000000157246","49093000000155092","49093000000153064","49093000000155034","1","2025-08-09 03:30:27","2025-08-09 09:47:27","15.1321","77.2837","23, Chadha Road, Dharmavaram 982192","Emergency 112","Medium","Closed","49093000000157054","49093000000157068","87.41","Ut nemo incidunt eveniet officiis odio recusandae quam ipsa itaque ab.","true"
"49093000000157597","49093000000013007","2026-06-28 13:23:29:082","2026-06-28 13:23:29:082","FIR-2026-00340","49093000000153087","49093000000157231","49093000000157241","49093000000155085","49093000000153055","49093000000155013","1","2025-08-22 12:04:01","2025-08-22 15:02:01","14.8072","75.6212","H.No. 72, Sabharwal, New Delhi 063220","Online","High","Under Investigation","49093000000157186","49093000000157199","7.68","Veritatis officiis eaque perspiciatis dolores repudiandae maxime eligendi dolor voluptatum.","false"
"49093000000157598","49093000000013007","2026-06-28 13:23:29:082","2026-06-28 13:23:29:082","FIR-2026-00341","49093000000153090","49093000000157225","49093000000157250","49093000000155091","49093000000153038","49093000000155007","1","2024-08-26 16:53:51","2024-08-26 23:14:51","12.6988","75.3395","07, Soman Ganj, Shivpuri-557462","Emergency 112","Low","Under Investigation","49093000000157196","49093000000157080","77.71","Veritatis impedit incidunt nihil at quae dolor doloribus.","true"
"49093000000157599","49093000000013007","2026-06-28 13:23:29:082","2026-06-28 13:23:29:082","FIR-2026-00342","49093000000153094","49093000000157224","49093000000157242","49093000000155091","49093000000153076","49093000000155016","1","2024-10-01 03:01:56","2024-10-01 09:06:56","16.8847","77.6173","70/97, Chaudhary Chowk, Aizawl 417993","Online","Critical","Closed","49093000000157067","49093000000157086","66.37","Voluptatum voluptas numquam unde nam ipsam doloribus soluta quis reiciendis quas.","false"
"49093000000157600","49093000000013007","2026-06-28 13:23:29:082","2026-06-28 13:23:29:082","FIR-2026-00343","49093000000153087","49093000000157227","49093000000157243","49093000000155086","49093000000153049","49093000000155016","1","2024-07-05 09:18:15","2024-07-05 21:03:15","15.6187","78.6745","726, Gaba Marg, Satara-191770","Online","High","Charge Sheet Filed","49093000000157187","49093000000157053","81.91","Temporibus molestias quam ex suscipit eum tenetur facilis suscipit saepe.","true"
"49093000000157601","49093000000013007","2026-06-28 13:23:29:082","2026-06-28 13:23:29:082","FIR-2026-00344","49093000000153091","49093000000157224","49093000000157247","49093000000155087","49093000000153026","49093000000155023","1","2025-12-01 19:23:59","2025-12-01 19:59:59","12.9958","74.3037","H.No. 364, Sidhu Chowk, Mehsana 261797","Emergency 112","Medium","Open","49093000000157101","49093000000157085","97.06","Ea dicta alias corrupti inventore labore placeat iste laborum aliquam.","true"
"49093000000157602","49093000000013007","2026-06-28 13:23:29:083","2026-06-28 13:23:29:083","FIR-2026-00345","49093000000153091","49093000000157231","49093000000157248","49093000000155092","49093000000153062","49093000000155010","1","2024-07-12 20:50:13","2024-07-12 22:00:13","16.8662","75.1941","H.No. 630, Raj Chowk, Sambhal-200500","Walk-in","Critical","Under Investigation","49093000000157209","49093000000157065","70.75","Eius totam ab unde aspernatur delectus debitis sunt.","true"
"49093000000157603","49093000000013007","2026-06-28 13:23:29:083","2026-06-28 13:23:29:083","FIR-2026-00346","49093000000153089","49093000000157228","49093000000157249","49093000000155093","49093000000153073","49093000000155030","1","2025-06-14 21:39:13","2025-06-15 03:17:13","11.8642","75.5112","58/08, Kalita Marg, Tiruppur-818618","Emergency 112","Medium","Charge Sheet Filed","49093000000157180","49093000000157203","56.26","Quod iure ad repudiandae natus suscipit numquam quaerat provident aspernatur.","true"
"49093000000157604","49093000000013007","2026-06-28 13:23:29:083","2026-06-28 13:23:29:083","FIR-2026-00347","49093000000153090","49093000000157232","49093000000157247","49093000000155084","49093000000153072","49093000000155007","1","2024-09-23 01:13:08","2024-09-23 09:50:08","15.687","75.6219","11/080, Baria Chowk, Tiruchirappalli 964921","Walk-in","Low","Closed","49093000000157042","49093000000157121","63.77","Neque dolorem aut qui ut a maiores sit harum nobis sed qui officia exercitationem.","true"
"49093000000157605","49093000000013007","2026-06-28 13:23:29:083","2026-06-28 13:23:29:083","FIR-2026-00348","49093000000153087","49093000000157231","49093000000157248","49093000000155092","49093000000153027","49093000000155036","1","2024-11-09 15:15:38","2024-11-09 15:31:38","16.7856","74.1861","65/580, Kalita, Gorakhpur 072990","Walk-in","Critical","Open","49093000000157181","49093000000157045","17.08","Sapiente minus labore odio asperiores aspernatur consequuntur sint eum fuga nam aperiam nihil veritatis.","true"
"49093000000157606","49093000000013007","2026-06-28 13:23:29:083","2026-06-28 13:23:29:083","FIR-2026-00349","49093000000153091","49093000000157224","49093000000157246","49093000000155091","49093000000153029","49093000000155023","1","2025-04-07 08:42:07","2025-04-07 17:10:07","14.6832","76.8757","H.No. 551, Mittal Road, Rajahmundry-851611","Phone","Low","Open","49093000000157035","49093000000157148","20.49","Necessitatibus omnis quas recusandae nihil iste officia odio nulla.","false"
"49093000000157607","49093000000013007","2026-06-28 13:23:29:083","2026-06-28 13:23:29:083","FIR-2026-00350","49093000000153091","49093000000157229","49093000000157243","49093000000155091","49093000000153063","49093000000155028","1","2025-01-16 01:58:47","2025-01-16 12:10:47","16.2882","78.2601","644, Bera Nagar, Raipur 958429","Walk-in","Low","Charge Sheet Filed","49093000000157065","49093000000157054","15.93","Sequi debitis libero aut dolor minus neque debitis nobis sit et libero suscipit.","false"
"49093000000157608","49093000000013007","2026-06-28 13:23:29:083","2026-06-28 13:23:29:083","FIR-2026-00351","49093000000153095","49093000000157227","49093000000157249","49093000000155088","49093000000153064","49093000000155010","1","2026-02-21 06:00:53","2026-02-21 09:01:53","11.9873","74.9577","H.No. 807, Khatri Road, Anantapur-741053","Phone","Low","Open","49093000000157073","49093000000157183","24.31","Dolores illo ducimus ipsa beatae reprehenderit possimus doloribus accusamus natus totam perspiciatis non repellat corrupti.","true"
"49093000000157609","49093000000013007","2026-06-28 13:23:29:083","2026-06-28 13:23:29:083","FIR-2026-00352","49093000000153095","49093000000157230","49093000000157250","49093000000155088","49093000000153059","49093000000155016","1","2025-09-01 17:25:04","2025-09-02 03:45:04","18.0936","74.2893","83, Deshpande Ganj, Mathura 548650","Emergency 112","High","Open","49093000000157122","49093000000157146","40.06","Impedit tenetur laudantium voluptatum labore ducimus quis quos magnam nemo quisquam reiciendis beatae libero ipsam.","false"
