"ROWID","CREATORID","CREATEDTIME","MODIFIEDTIME","case_rowid","victim_name","gender","age","phone","email","aadhaar_number","address","occupation","injury_details","statement","is_primary"
"49093000000155609","49093000000013007","2026-06-28 13:27:29:941","2026-06-28 13:27:29:941","49093000000157583","Mohammed Korpal","Male","38","2938670302","hshankar@example.org","888552280811","841, Madan Ganj, Jamshedpur-761434","Student","No physical injury","Molestiae cumque quaerat exercitationem similique temporibus iusto officiis ipsa quaerat nihil tenetur sunt enim et architecto modi.","true"
"49093000000155610","49093000000013007","2026-06-28 13:27:29:941","2026-06-28 13:27:29:941","49093000000157584","Mugdha Chauhan","Female","40","3585741406","michaelraval@example.org","831577014060","89/070, Toor Chowk, Firozabad-999639","Business","Minor injuries","Suscipit laudantium itaque perferendis facilis modi deleniti consectetur incidunt non ipsum dolores hic.","true"
"49093000000155611","49093000000013007","2026-06-28 13:27:29:941","2026-06-28 13:27:29:941","49093000000157585","Udarsh Karpe","Male","39","7556201929","bsangha@example.net","684837623474","H.No. 041, Johal Road, Kumbakonam-931322","Self Employed","Minor injuries","Dolorum ex commodi provident amet atque molestiae soluta quisquam numquam nisi deleniti.","true"
"49093000000155612","49093000000013007","2026-06-28 13:27:29:941","2026-06-28 13:27:29:941","49093000000157586","Oni Raghavan","Female","25","4022939300","jyotisaran@example.com","785611109332","29, Apte Chowk, Dhule 326187","Driver","Minor injuries","Voluptate qui totam illum rem eum eum molestias accusamus molestiae asperiores odit suscipit corrupti ullam tenetur officia.","true"
"49093000000155613","49093000000013007","2026-06-28 13:27:29:941","2026-06-28 13:27:29:941","49093000000157587","Dalaja Rege","Female","45","2979888523","megha42@example.net","510053797430","38/837, Singhal Nagar, Vasai-Virar 925352","Self Employed","No physical injury","Ipsum quaerat neque explicabo aperiam voluptatum sequi nisi fugit sint rem dolores tempora.","true"
"49093000000155614","49093000000013007","2026-06-28 13:27:29:941","2026-06-28 13:27:29:941","49093000000157587","Unnati Parmar","Female","27","6593585572","grovergabriel@example.com","961753621388","84, Seth Circle, Pali-802271","Teacher","Psychological trauma","Esse natus optio autem quos quis similique illo rerum facere.","false"
"49093000000155615","49093000000013007","2026-06-28 13:27:29:941","2026-06-28 13:27:29:941","49093000000157588","Garima Krishnamurthy","Female","18","8466881224","shankeraarini@example.net","490100602416","49/96, Jha, Chandrapur 250091","Student","No physical injury","Provident possimus veniam consectetur ab beatae repudiandae sunt adipisci iste porro.","true"
"49093000000155616","49093000000013007","2026-06-28 13:27:29:941","2026-06-28 13:27:29:941","49093000000157589","Ucchal Tak","Female","57","8997517059","oshagoswami@example.com","981407070879","73, Sahota Chowk, Bikaner-394742","Farmer","Serious injuries","Optio provident voluptates animi dignissimos maiores sit rem debitis dolore et id porro nostrum corrupti atque perspiciatis.","true"
"49093000000155617","49093000000013007","2026-06-28 13:27:29:941","2026-06-28 13:27:29:941","49093000000157590","Tanmayi Rao","Female","55","3869960794","chakradevchana@example.org","625385087424","00/654, Bhatti Ganj, Jamalpur 028868","Farmer","Minor injuries","Soluta ipsum facilis vero ipsa necessitatibus deleniti corporis odit possimus fugit pariatur delectus tempora ad animi corrupti voluptatem expedita.","true"
"49093000000155618","49093000000013007","2026-06-28 13:27:29:941","2026-06-28 13:27:29:941","49093000000157591","Nakul Merchant","Male","59","8379947356","qcherian@example.net","227675451078","034, Vasa Zila, Tirunelveli-284551","Student","Hospitalized","Perspiciatis dicta nulla eius autem accusamus facere sunt officia qui nostrum quae neque architecto ducimus non doloribus.","true"
"49093000000155619","49093000000013007","2026-06-28 13:27:29:941","2026-06-28 13:27:29:941","49093000000157592","Ekaraj Batra","Male","32","6487980605","jackson33@example.com","045842846654","88, Basak Circle, Bidhannagar-851323","Self Employed","Hospitalized","Nam voluptas reprehenderit veniam eum ea hic minima vel atque nulla alias.","true"
"49093000000155620","49093000000013007","2026-06-28 13:27:29:941","2026-06-28 13:27:29:941","49093000000157593","Shravya Ghose","Female","60","1462028462","shethprisha@example.org","102697808394","093, Khurana Ganj, Nellore-952075","Student","Minor injuries","Praesentium provident numquam labore vel pariatur quisquam minus provident unde et dolore.","true"
"49093000000155621","49093000000013007","2026-06-28 13:27:29:941","2026-06-28 13:27:29:941","49093000000157594","Ubika Chaudhuri","Female","33","5852826154","darika02@example.org","927743972591","H.No. 97, Prakash Circle, Jehanabad-084839","Farmer","Hospitalized","Ullam culpa earum corrupti molestiae fugiat architecto excepturi eveniet quo fugit quia cupiditate incidunt assumenda eveniet.","true"
"49093000000155622","49093000000013007","2026-06-28 13:27:29:941","2026-06-28 13:27:29:941","49093000000157595","Ranveer Mutti","Male","47","4495367347","benjamin26@example.net","244792556177","H.No. 66, Purohit Zila, Dhanbad 294623","Farmer","No physical injury","Dolorem asperiores dolor dolorem voluptatibus quibusdam suscipit asperiores eos quasi neque quis impedit deserunt.","true"
"49093000000155623","49093000000013007","2026-06-28 13:27:29:941","2026-06-28 13:27:29:941","49093000000157596","Eiravati Sidhu","Female","27","1534474551","nachiketsama@example.net","870797014530","H.No. 12, Nanda Marg, Mangalore-124913","Business","Hospitalized","Delectus tempore sit quo eum est itaque perferendis temporibus ducimus.","true"
"49093000000155624","49093000000013007","2026-06-28 13:27:29:941","2026-06-28 13:27:29:941","49093000000157596","Girindra Das","Male","24","8990278010","chaitaly78@example.com","897240238796","52/624, Pai Marg, Guna-735172","Government Employee","No physical injury","Ad nulla ab excepturi in dolore eos ullam amet.","false"
"49093000000155625","49093000000013007","2026-06-28 13:27:29:941","2026-06-28 13:27:29:941","49093000000157597","Yug Din","Male","28","0833146372","leenakalla@example.net","472101187722","97/879, Gandhi Marg, Howrah 162258","Student","Hospitalized","Atque architecto nihil ad totam eius nobis et quis est exercitationem.","true"
"49093000000155626","49093000000013007","2026-06-28 13:27:29:941","2026-06-28 13:27:29:941","49093000000157598","Naveen Buch","Male","47","7947339022","bhavika31@example.com","467362364545","H.No. 677, Bains Nagar, Bhiwandi 022324","Doctor","Minor injuries","Accusantium omnis deleniti qui velit repudiandae consequuntur dignissimos eligendi aut.","true"
"49093000000155627","49093000000013007","2026-06-28 13:27:29:941","2026-06-28 13:27:29:941","49093000000157598","Fitan Sunder","Male","24","4068703078","mohammedbanik@example.org","061638446067","H.No. 77, Sarin Street, Bhind 772147","Driver","Psychological trauma","Quos at enim nesciunt labore recusandae ut voluptatum delectus dolor.","false"
"49093000000155628","49093000000013007","2026-06-28 13:27:29:941","2026-06-28 13:27:29:941","49093000000157599","Xalak Kale","Female","43","6126701807","sampathisaac@example.org","442445329828","H.No. 08, Deol Nagar, Nellore-217427","Farmer","Serious injuries","Laboriosam libero molestiae culpa pariatur possimus tempore repellat saepe sunt soluta nulla maiores quos dicta veniam.","true"
"49093000000155629","49093000000013007","2026-06-28 13:27:29:941","2026-06-28 13:27:29:941","49093000000157600","Omya Dara","Female","70","0919932015","kantomkaar@example.net","839272434171","40, Viswanathan Zila, Tirunelveli 088620","Government Employee","Hospitalized","Id sapiente autem autem minus accusantium laboriosam nulla odio dolorum dicta cum labore.","true"
"49093000000155630","49093000000013007","2026-06-28 13:27:29:941","2026-06-28 13:27:29:941","49093000000157601","Dipta Loke","Female","20","9109527274","jhaverijagat@example.com","367256933997","H.No. 42, Khosla Nagar, Dharmavaram-602737","Student","Minor injuries","Est odit placeat ab quasi perspiciatis enim id inventore mollitia hic cum aperiam perspiciatis commodi commodi provident delectus illo.","true"
"49093000000155631","49093000000013007","2026-06-28 13:27:29:941","2026-06-28 13:27:29:941","49093000000157601","Upkaar Banerjee","Male","46","6618197749","tkarpe@example.com","503299085350","55/21, Bhargava, Tiruvottiyur-776024","Driver","Hospitalized","Iusto nisi inventore soluta consequatur iusto veniam aliquam debitis debitis eligendi et eligendi ea iste voluptatibus tempore facilis.","false"
"49093000000155632","49093000000013007","2026-06-28 13:27:29:942","2026-06-28 13:27:29:942","49093000000157602","Advay Lad","Male","24","1794173643","schawla@example.org","920740388083","54/218, Sekhon, Bhiwani-071219","Teacher","Psychological trauma","Quam repellendus beatae officiis facilis error similique placeat voluptatem maiores ea vitae quod magni praesentium animi optio molestiae suscipit aspernatur.","true"
"49093000000155633","49093000000013007","2026-06-28 13:27:29:942","2026-06-28 13:27:29:942","49093000000157602","Kavya Keer","Female","69","7978647988","faras41@example.net","276856111822","65/26, Basak Path, Jaunpur-514017","Farmer","Minor injuries","Illum culpa ratione ducimus quaerat numquam itaque pariatur vero voluptatem veniam et debitis aspernatur necessitatibus.","false"
"49093000000155634","49093000000013007","2026-06-28 13:27:29:942","2026-06-28 13:27:29:942","49093000000157603","Maanav Bir","Male","20","4126395768","bachittar45@example.org","759682854796","H.No. 63, Nath Marg, Sultan Pur Majra 755117","Doctor","Psychological trauma","A rerum rem fugit fugit eius perferendis earum molestias.","true"
"49093000000155635","49093000000013007","2026-06-28 13:27:29:942","2026-06-28 13:27:29:942","49093000000157603","Devika Narula","Female","34","6526722038","rushilram@example.com","364093363135","472, Dugar Road, Kirari Suleman Nagar 165570","Private Employee","Hospitalized","Officia ratione consequuntur expedita repellendus commodi eaque commodi laborum veniam deleniti.","false"
"49093000000155636","49093000000013007","2026-06-28 13:27:29:942","2026-06-28 13:27:29:942","49093000000157604","Jalsa Chad","Female","42","9424648398","nidhi10@example.net","513328288938","55, Minhas Ganj, Bulandshahr 608183","Teacher","Psychological trauma","Distinctio minima laboriosam totam perferendis deserunt temporibus molestiae placeat corporis esse eaque eius veritatis minima.","true"
"49093000000155637","49093000000013007","2026-06-28 13:27:29:942","2026-06-28 13:27:29:942","49093000000157605","Omya Gour","Female","25","6226970973","fitanbasu@example.org","114588118715","H.No. 73, Mann Chowk, Nanded-018641","Doctor","Hospitalized","Consequatur pariatur suscipit ab ut deleniti natus esse iure sed illo.","true"
"49093000000155638","49093000000013007","2026-06-28 13:27:29:942","2026-06-28 13:27:29:942","49093000000157606","Mekhala Hari","Female","37","9442275089","danieltata@example.com","006757574731","17/846, Tiwari Chowk, Warangal-613471","Student","Psychological trauma","Laborum iure beatae sunt corporis corrupti laborum deserunt iste ea provident doloribus vero.","true"
"49093000000155639","49093000000013007","2026-06-28 13:27:29:942","2026-06-28 13:27:29:942","49093000000157606","Urvashi Thakkar","Female","58","2856984514","paninihalder@example.org","191827752556","79, Sekhon Road, Haldia 654494","Driver","Minor injuries","Possimus ipsa aliquid doloribus iste cupiditate molestias praesentium error.","false"
"49093000000155640","49093000000013007","2026-06-28 13:27:29:942","2026-06-28 13:27:29:942","49093000000157607","Harsh Choudhry","Male","75","9461022783","trau@example.org","286002978848","H.No. 461, Kadakia Nagar, Raipur 684828","Farmer","Serious injuries","Facere repudiandae dolorum repudiandae tenetur harum fuga quisquam harum optio rem molestias veritatis molestias.","true"
"49093000000155641","49093000000013007","2026-06-28 13:27:29:942","2026-06-28 13:27:29:942","49093000000157607","Krish Bhalla","Male","32","4483178962","qtaneja@example.org","376871260020","40/16, Saran Circle, Sirsa 549314","Farmer","Hospitalized","Nulla eveniet sequi deserunt quod ratione ea veritatis atque dolor modi at placeat hic culpa voluptatem ipsum.","false"
"49093000000155642","49093000000013007","2026-06-28 13:27:29:942","2026-06-28 13:27:29:942","49093000000157608","Lucky Dhaliwal","Male","62","0578993312","tanmayi83@example.org","238252056196","H.No. 092, Oak, South Dumdum 741593","Teacher","No physical injury","Provident facere libero iusto magnam quam eligendi illum repellat occaecati nisi vitae.","true"
"49093000000155643","49093000000013007","2026-06-28 13:27:29:942","2026-06-28 13:27:29:942","49093000000157609","Radha Bhagat","Female","23","3979997587","kondakevin@example.net","169377594347","93/37, Chatterjee Marg, Bhiwandi-284636","Student","Minor injuries","Veritatis non officiis aut molestiae mollitia distinctio maxime numquam.","true"
"49093000000155644","49093000000013007","2026-06-28 13:27:29:942","2026-06-28 13:27:29:942","49093000000157610","Patrick Sachar","Male","20","7404733711","jagdishdutt@example.net","948813924952","H.No. 10, Mander Chowk, Bhimavaram-475886","Doctor","Hospitalized","Aliquid quidem ratione explicabo impedit deserunt commodi at itaque eveniet voluptatibus sint fugiat tempora veniam voluptas illum aut.","true"
"49093000000155645","49093000000013007","2026-06-28 13:27:29:942","2026-06-28 13:27:29:942","49093000000157610","Dalbir Memon","Male","49","8970196550","raaginidubey@example.net","066612181837","90/631, Jayaraman Circle, Madanapalle 357003","Farmer","Psychological trauma","Dolore sint ducimus expedita ipsa necessitatibus dicta officiis perferendis error animi nostrum officia quidem velit architecto error enim.","false"
